mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_features,param_max_samples,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
183.71527552604675,9.02323434413191,0.9052933692932129,0.15519659150865375,True,19,1.0,5,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 500}",-0.4401519949748683,-0.4056506193474506,-0.4264738986109325,-0.41818702092575044,-0.42984945700621013,-0.42406259817304237,0.011590463033600692,95
19.582517242431642,2.6830778984713195,0.8228864669799805,0.11862136126518125,True,19,1.0,10,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 50}",-0.41661772259476854,-0.4013476182239512,-0.41672738640359264,-0.40637216990072156,-0.4163216328985847,-0.41147730600432375,0.0064207120967179135,23
35.574850511550906,4.005887732812518,0.6559005737304687,0.13900624800640515,True,19,1.0,10,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 100}",-0.4196868965949754,-0.3995889779324072,-0.4170479639534288,-0.4031296490428172,-0.41610225659175454,-0.41111114882307664,0.00812607089895028,21
69.9464096069336,6.79553518716174,0.7543883323669434,0.25414600215255506,True,19,1.0,10,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 200}",-0.42318447916642193,-0.3975992665203681,-0.4143712361649966,-0.40349963878094824,-0.4163539954667066,-0.4110017232198883,0.009212242882768725,20
104.44474186897278,8.604560397271934,0.756610631942749,0.14714996014066112,True,19,1.0,10,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 300}",-0.42184651747197555,-0.39792601971169533,-0.4132933264751378,-0.40434390076162136,-0.41511589186533643,-0.41050513125715327,0.00841255009762761,19
130.89503593444823,5.423271825571306,1.0688857555389404,0.1707870383515376,True,19,1.0,10,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 400}",-0.42262081107943317,-0.39868122096066183,-0.4143976303765371,-0.4045350621212239,-0.41625195774092766,-0.4112973364557567,0.008570599703507282,22
144.21785521507263,4.093362100689393,0.6831978797912598,0.2161577132109039,True,19,1.0,10,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 500}",-0.4237448772073965,-0.39847695882355705,-0.4142273863618876,-0.40531090818969884,-0.41676998690197,-0.411706023496902,0.008863866500026397,24
4.254775190353394,0.13874940077741257,0.7414166927337646,0.06644183140240172,False,1,,2,50,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 50}",-0.4572260145471785,-0.4161178306307828,-0.4403461522438067,-0.42937667527332973,-0.4398875405023326,-0.436590842639486,0.01357917021160455,178
6.8387779712677,0.4428849847389161,0.6677392005920411,0.18930679152243798,False,1,,2,100,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.4552413600841569,-0.4135955161111829,-0.439983676814793,-0.42840648317593544,-0.44066087191504294,-0.43557758162022225,0.013903622229513342,169
13.029061365127564,0.4176968149118819,0.6586328029632569,0.11027114525788521,False,1,,2,200,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.4536013614940707,-0.4131116050171535,-0.4389268422100777,-0.42771485713242713,-0.4400618198687837,-0.4346832971445026,0.013555267593025264,162
19.69411873817444,0.5379568705667475,0.8582661151885986,0.16137323740166543,False,1,,2,300,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.4536325074916315,-0.41278733598564404,-0.43876130636870764,-0.42721831747691996,-0.44011171730151344,-0.43450223692488327,0.013712516909054303,161
24.518484115600586,1.4112283227610427,1.032292890548706,0.16069693979433627,False,1,,2,400,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 400}",-0.452354449602535,-0.412721695178261,-0.43789718651702336,-0.4274601547456222,-0.44016091159094,-0.43411887952687633,0.013307861472981613,156
28.315323877334595,1.6780864473660524,0.9099360466003418,0.23498680468647376,False,1,,2,500,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 500}",-0.452275810375672,-0.41290526961201923,-0.437618828909724,-0.4272058005478626,-0.44025668726925404,-0.4340524793429064,0.013246753029180271,155
3.354664182662964,0.44393019152819807,0.5708073139190674,0.2607580211542218,False,1,,5,50,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 5, 'n_estimators': 50}",-0.4432086287982672,-0.40314597564788834,-0.4267604817475676,-0.4212405643607523,-0.42528770722350145,-0.4239286715555954,0.012811941676985912,92
6.06526460647583,0.26447591893418587,0.82781081199646,0.1920422880061537,False,1,,5,100,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.44194384436007034,-0.4036373202137133,-0.42575104394509034,-0.4176510852828283,-0.42497842271354574,-0.42279234330304954,0.012439134125804503,78
11.523325347900391,0.40337932469582327,0.6185633659362793,0.1153538221621259,False,1,,5,200,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.4435883109341469,-0.4037968284020636,-0.4272149529314744,-0.4171702737550242,-0.4268003209470551,-0.42371413739395286,0.013086514899393388,89
16.99943528175354,0.8363270611305127,0.553622817993164,0.18676131023853518,False,1,,5,300,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 5, 'n_estimators': 300}",-0.44218419929716507,-0.4031771288290695,-0.42723462619453795,-0.41619905867534596,-0.4267581276778868,-0.42311062813480105,0.01295551555719619,80
21.58005208969116,0.9808320822218899,0.5795149803161621,0.08420482075385849,False,1,,5,400,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 5, 'n_estimators': 400}",-0.4430223604035629,-0.4023955620075109,-0.4270908909592022,-0.4162134940815588,-0.42787188511101637,-0.42331883851257024,0.013501531817442528,83
24.96504077911377,1.8552026492877443,0.6556065082550049,0.1959712330301257,False,1,,5,500,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 5, 'n_estimators': 500}",-0.4434186051407177,-0.4026107812103686,-0.4271169201703653,-0.41634062771445957,-0.4282723181417646,-0.4235518504755351,0.013566212393456206,87
3.148062753677368,0.40133351309413795,0.5346335887908935,0.4079122223229967,False,1,,10,50,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 10, 'n_estimators': 50}",-0.4169930711907798,-0.39684296191093416,-0.4102407983198743,-0.4023812760693281,-0.410005431227585,-0.40729270774370024,0.006978058566853977,18
5.069044876098633,0.4354025928838584,0.5752441883087158,0.16578811933956078,False,1,,10,100,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.41872066537816577,-0.39512937184400015,-0.40987608818695626,-0.4007023950814983,-0.4110482773129805,-0.4070953595607202,0.008277204874440705,17
8.368498182296753,0.27958348747473316,0.26137385368347166,0.0876650897844737,False,1,,10,200,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 10, 'n_estimators': 200}",-0.4185166437391978,-0.3936620766916534,-0.40756750728455104,-0.3993790118020713,-0.4111683226934476,-0.4060587124421843,0.00873933189174256,14
12.978382253646851,0.5975839483610941,0.5950741767883301,0.40257190933896453,False,1,,10,300,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 10, 'n_estimators': 300}",-0.418435967103765,-0.393417531854069,-0.4078979845011594,-0.39828980967697486,-0.41093721902001634,-0.40579570243119695,0.008946380347399968,13
17.64056615829468,0.5230901033862123,0.8619249820709228,0.1659503368055271,False,1,,10,400,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 10, 'n_estimators': 400}",-0.41947577371295214,-0.39332577052357237,-0.4087472248963437,-0.3989026660321182,-0.410581837780044,-0.40620665458900607,0.009175311121846823,15
22.376954126358033,1.2359059379101913,0.9505966663360595,0.34236732189020147,False,1,,10,500,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 10, 'n_estimators': 500}",-0.41982318436529664,-0.3928261928121185,-0.4091636708255365,-0.39875323379395683,-0.41068711809901276,-0.40625067997918424,0.009474269672878578,16
9.479426050186158,0.6805966425958969,0.6019986152648926,0.21671593240857898,False,sqrt,,2,50,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",-0.44133618154869336,-0.4032562775734671,-0.427442611383365,-0.42181080636282375,-0.4317417439117765,-0.4251175241560251,0.012658433159876125,103
20.202291870117186,1.2554938357660237,0.8794270992279053,0.14793139891658683,False,sqrt,,2,100,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",-0.4427139891345015,-0.4025956415715417,-0.42879167956517583,-0.41981172622600127,-0.43117039044935396,-0.4250166853893148,0.013379895609558379,101
40.021417427062985,3.916665106832022,0.9829408645629882,0.3354637312095377,False,sqrt,,2,200,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",-0.44345557847406863,-0.40323090923163574,-0.42733568787397463,-0.4194853142197668,-0.4299347566913749,-0.4246884492981641,0.013222975392831397,99
60.62490696907044,4.923533337836044,0.9483065128326416,0.08901273753592183,False,sqrt,,2,300,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 300}",-0.4412457449933518,-0.4039384943694533,-0.42718812914905074,-0.41904598878788346,-0.429360773679178,-0.42415582619578346,0.012354777282686122,96
84.28230133056641,4.647724439490229,0.797274112701416,0.34948711802474036,False,sqrt,,2,400,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 400}",-0.44072109253438185,-0.4036323509481092,-0.4273052142483985,-0.4189632590390965,-0.43029033291366003,-0.42418244993672927,0.012410730135225903,97
105.4164824962616,4.169060045831766,1.025291872024536,0.17594542100318697,False,sqrt,,2,500,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 500}",-0.4407003016848374,-0.40391466239020757,-0.4265857046311247,-0.4196643294642826,-0.43083786153013814,-0.42434057194011804,0.012279911846352952,98
11.747593402862549,1.335094447273721,0.9591934680938721,0.11248502980038466,False,sqrt,,5,50,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",-0.4285562131061693,-0.3920304552905684,-0.4209695365357423,-0.41261345846107556,-0.4214679739142776,-0.4151275274615666,0.012605199047976474,51
20.05051221847534,2.6493518668558296,0.7530909061431885,0.2314596101065397,False,sqrt,,5,100,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",-0.4294677401717181,-0.39537607976647704,-0.41761517366887546,-0.4109302902794164,-0.4196855077133072,-0.41461495831995887,0.011305114936088241,48
40.844725894927976,2.6227181967181235,0.7710795879364014,0.34962487306035905,False,sqrt,,5,200,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",-0.42866579990903914,-0.39353428346847036,-0.4168804267692125,-0.41005832995731284,-0.4189373306569843,-0.4136152341522038,0.011673918549033626,46
61.449574851989745,3.728437125031229,1.0038314819335938,0.171569311472168,False,sqrt,,5,300,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 300}",-0.4267526599392138,-0.3943069083963894,-0.41547224780983805,-0.4096680371201227,-0.4176210567416846,-0.4127641820014497,0.010741111951175546,40
79.4560998916626,2.484345443067761,0.8720499515533447,0.2023502201706951,False,sqrt,,5,400,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 400}",-0.4270988809389228,-0.3946845374349132,-0.41535229111947586,-0.4087059964310974,-0.417132979263291,-0.41259493703754,0.010718838467264428,34
97.69133749008179,7.250422358333207,0.9009070873260498,0.07431912276014686,False,sqrt,,5,500,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 500}",-0.4273274437879562,-0.39471487456910165,-0.4161544403674038,-0.4093874140580416,-0.4183005798356725,-0.41317695052363507,0.010867955814186363,42
11.119570112228393,0.8384007671741266,0.7440906047821045,0.2669442044762004,False,sqrt,,10,50,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 50}",-0.4082261973588299,-0.37992430191989063,-0.4020483847438098,-0.3914150667981149,-0.3999921590708824,-0.39632122197830555,0.009807486501089742,7
21.278681612014772,1.5537347749974924,0.8895759582519531,0.08556418972341749,False,sqrt,,10,100,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",-0.4094355969079283,-0.38347261022708207,-0.4005010299587888,-0.3916712881043925,-0.4003374812028207,-0.3970836012802025,0.008824857626869343,11
38.71295132637024,2.3693864386615844,0.9001181125640869,0.18520466116619633,False,sqrt,,10,200,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 200}",-0.4106190905802866,-0.3826369361117427,-0.39979637230331355,-0.3927524968202195,-0.40209470844167866,-0.39757992085144817,0.009401199146376877,12
58.4296817779541,2.667666170522306,0.8602764129638671,0.2113209790850344,False,sqrt,,10,300,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 300}",-0.40966311005909156,-0.38236044924113066,-0.39812012417427495,-0.3920949023338481,-0.4005869981398801,-0.39656511678964507,0.009076413418225526,8
75.8684905052185,3.6407377695281364,0.8905474662780761,0.07809464704625399,False,sqrt,,10,400,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 400}",-0.41061401736115016,-0.3825388894628468,-0.3979346880452522,-0.39233935549544363,-0.4002356429522189,-0.3967325186633824,0.009243074051464698,9
97.57176461219788,5.187480163339305,0.7927409172058105,0.20833953813093928,False,sqrt,,10,500,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 500}",-0.41068558226429586,-0.3825597428721601,-0.39811454245202055,-0.3928423870080748,-0.40086290353525744,-0.3970130316263617,0.009265692776098266,10
29.103943061828613,4.574843940553982,0.6951793670654297,0.16898646529139366,False,19,,2,50,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 2, 'n_estimators': 50}",-0.4383423459615059,-0.4032171802285798,-0.4298796440069762,-0.4189521652254712,-0.42989471987079914,-0.42405721105866634,0.012102980556206797,94
50.505227375030515,2.6023902984324696,0.8107800483703613,0.12832974325321675,False,19,,2,100,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 2, 'n_estimators': 100}",-0.43859472325856264,-0.4026584484199566,-0.42741881180358715,-0.41660473735486453,-0.4334636207044542,-0.42374806830828504,0.012838136340823666,90
105.12426300048828,5.307926985933032,0.6691431045532227,0.19416545608038366,False,19,,2,200,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 2, 'n_estimators': 200}",-0.44045991809874213,-0.40346622986098457,-0.42620269411736605,-0.41592293128221325,-0.43148471070469113,-0.4235072968127994,0.01278641961273975,86
153.82955632209777,15.322443346156872,0.7257532596588134,0.14290215250095908,False,19,,2,300,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 2, 'n_estimators': 300}",-0.43953845585210655,-0.4024682536444993,-0.42690174432165723,-0.4168631163795713,-0.43054992401562525,-0.4232642988426919,0.012685504822051333,82
203.38945121765136,13.026087494442526,0.8231810569763184,0.18253611982086412,False,19,,2,400,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 2, 'n_estimators': 400}",-0.43916833537514977,-0.40238636681059814,-0.4250151556736609,-0.4166057592492668,-0.42929510036719054,-0.4224941434951733,0.012406715470692303,74
259.5833240032196,17.067520175425873,0.8973195552825928,0.11791645308692393,False,19,,2,500,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 2, 'n_estimators': 500}",-0.43904622585762776,-0.402429373152557,-0.4249467573869186,-0.41675896931408635,-0.43015776749299006,-0.42266781864083597,0.012442301191689643,76
29.62544240951538,4.122710560593889,0.7684054374694824,0.09562937338879841,False,19,,5,50,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 5, 'n_estimators': 50}",-0.42997170740393054,-0.3907620388802675,-0.41752177225160025,-0.41081239677562126,-0.41729922622878224,-0.41327342830804037,0.012852294192851945,44
54.31062774658203,4.4540549456869,0.7147199630737304,0.0932924519046371,False,19,,5,100,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 5, 'n_estimators': 100}",-0.43020912639476927,-0.3928616649153076,-0.41468119629283495,-0.40972753535378076,-0.41740641875569895,-0.4129771883424783,0.012121517573986145,41
99.5893431186676,6.649941859496871,0.8250839710235596,0.09425175131945973,False,19,,5,200,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 5, 'n_estimators': 200}",-0.42938331017127207,-0.3933434800835817,-0.41450590095539414,-0.4088442099574783,-0.41698937325204793,-0.41261325488395484,0.011743059192372885,35
151.00482726097107,6.302615596990309,0.8518034934997558,0.12309933962566003,False,19,,5,300,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 5, 'n_estimators': 300}",-0.42624002397964517,-0.39245472780303226,-0.4139943140409279,-0.409244816853273,-0.4168079134576867,-0.411748359226913,0.011128015881400298,26
204.91695408821107,14.929981699925145,0.7912556171417237,0.14845691522810958,False,19,,5,400,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 5, 'n_estimators': 400}",-0.4267474355244538,-0.3924960888131015,-0.4140545280786452,-0.4091231666932311,-0.4165556196138839,-0.41179536774466313,0.011233262748658605,27
247.6834792613983,14.518994471803785,0.6575021266937255,0.09816716842964573,False,19,,5,500,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 5, 'n_estimators': 500}",-0.4268031704729906,-0.3930021695485888,-0.4137781775596348,-0.4094178579286101,-0.4167565062694371,-0.4119515763558523,0.011067912347575308,30
27.34886245727539,2.4043773676063935,0.7281813621520996,0.11516917509180831,False,19,,10,50,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 10, 'n_estimators': 50}",-0.4114815245540331,-0.37845746596356206,-0.3957636984187681,-0.389982966342958,-0.39775559708474223,-0.39468825047281264,0.010753207171979503,1
52.487301445007326,2.8339947274611403,0.6550015926361084,0.1486334520071338,False,19,,10,100,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 10, 'n_estimators': 100}",-0.41269529644024955,-0.37916335699284054,-0.395345732811686,-0.39153256987388074,-0.4000377310674642,-0.3957549374372242,0.010941612882373398,5
96.8574686050415,5.404362236362778,0.5672599792480468,0.1895608791008884,False,19,,10,200,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 10, 'n_estimators': 200}",-0.4105864694111801,-0.37922718626389174,-0.3965899535907762,-0.39298109044583684,-0.40040384611359314,-0.39595770916505557,0.010226819140510601,6
140.05463075637817,5.932049927398467,0.641922903060913,0.19237962687491342,False,19,,10,300,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 10, 'n_estimators': 300}",-0.40948796139944704,-0.3791726493024088,-0.39579453425459665,-0.39217280962546697,-0.40044307105445187,-0.39541420512727427,0.00997797112421657,3
150.64216594696046,10.191433202342084,0.4429654121398926,0.12213730492730797,False,19,,10,400,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 10, 'n_estimators': 400}",-0.40946854078624834,-0.37955189089216923,-0.3956864739096745,-0.3925911445994864,-0.39933037200437393,-0.39532568443839045,0.009720888315264607,2
145.67059502601623,15.239047846400693,0.16539835929870605,0.11984540160195697,False,19,,10,500,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 10, 'n_estimators': 500}",-0.4094606200910121,-0.37960379206740313,-0.3965593183289539,-0.39284516549843984,-0.39932354710604406,-0.3955584886183706,0.009699082940096977,4
